Adj Close,Close,High,Low,Open,Volume,Ticker,Date
153.0800018310547,153.0800018310547,153.49000549316406,149.3000030517578,150.60000610351562,7719400.0,NFLX,2017-04-27
152.1999969482422,152.1999969482422,152.97000122070312,150.94000244140625,152.7100067138672,6366200.0,NFLX,2017-04-28
155.35000610351562,155.35000610351562,157.6999969482422,151.61000061035156,151.91000366210938,9031600.0,NFLX,2017-05-01
156.4499969482422,156.4499969482422,156.5,154.61000061035156,155.75999450683594,5384800.0,NFLX,2017-05-02
155.58999633789062,155.58999633789062,156.5399932861328,154.8800048828125,156.2899932861328,3931200.0,NFLX,2017-05-03
157.25,157.25,157.89999389648438,154.5500030517578,155.58999633789062,5582300.0,NFLX,2017-05-04
156.60000610351562,156.60000610351562,158.58999633789062,155.89999389648438,158.5500030517578,5341700.0,NFLX,2017-05-05
156.3800048828125,156.3800048828125,157.63999938964844,155.3000030517578,156.5500030517578,4818800.0,NFLX,2017-05-08
157.4600067138672,157.4600067138672,157.85000610351562,155.97000122070312,156.10000610351562,3911000.0,NFLX,2017-05-09
160.27999877929688,160.27999877929688,161.10000610351562,156.55999755859375,157.82000732421875,6869900.0,NFLX,2017-05-10
158.5399932861328,158.5399932861328,160.52000427246094,157.5500030517578,160.3300018310547,5677400.0,NFLX,2017-05-11
160.80999755859375,160.80999755859375,160.83999633789062,158.50999450683594,159.11000061035156,5092900.0,NFLX,2017-05-12
160.02000427246094,160.02000427246094,161.77999877929688,159.75999450683594,160.25,4972000.0,NFLX,2017-05-15
159.41000366210938,159.41000366210938,161.17999267578125,159.3300018310547,160.5,3464900.0,NFLX,2017-05-16
153.1999969482422,153.1999969482422,158.77999877929688,153.0,158.08999633789062,8184500.0,NFLX,2017-05-17
155.6999969482422,155.6999969482422,156.88999938964844,153.24000549316406,153.61000061035156,6802700.0,NFLX,2017-05-18
157.02000427246094,157.02000427246094,158.0500030517578,155.91000366210938,156.14999389648438,4091500.0,NFLX,2017-05-19
157.16000366210938,157.16000366210938,158.60000610351562,156.42999267578125,157.86000061035156,3744100.0,NFLX,2017-05-22
157.9499969482422,157.9499969482422,158.30999755859375,156.8000030517578,157.75,3370900.0,NFLX,2017-05-23
157.75,157.75,158.47999572753906,157.1699981689453,158.35000610351562,2970800.0,NFLX,2017-05-24
163.0500030517578,163.0500030517578,164.10000610351562,160.5500030517578,161.0,8561000.0,NFLX,2017-05-25
162.42999267578125,162.42999267578125,163.0500030517578,161.1199951171875,162.83999633789062,4834300.0,NFLX,2017-05-26
163.22000122070312,163.22000122070312,164.75,162.7100067138672,163.60000610351562,4828600.0,NFLX,2017-05-30
163.07000732421875,163.07000732421875,164.0,160.74000549316406,163.61000061035156,5328900.0,NFLX,2017-05-31
162.99000549316406,162.99000549316406,163.92999267578125,161.6999969482422,163.52000427246094,3896300.0,NFLX,2017-06-01
165.17999267578125,165.17999267578125,165.36000061035156,162.8000030517578,163.4199981689453,4259100.0,NFLX,2017-06-02
165.05999755859375,165.05999755859375,165.5,163.42999267578125,165.49000549316406,3875200.0,NFLX,2017-06-05
165.1699981689453,165.1699981689453,166.82000732421875,164.50999450683594,164.9499969482422,4382100.0,NFLX,2017-06-06
165.61000061035156,165.61000061035156,166.39999389648438,164.41000366210938,165.60000610351562,3353100.0,NFLX,2017-06-07
165.8800048828125,165.8800048828125,166.8699951171875,164.83999633789062,166.1199951171875,3719100.0,NFLX,2017-06-08
158.02999877929688,158.02999877929688,166.27000427246094,154.5,166.27000427246094,10292000.0,NFLX,2017-06-09
151.44000244140625,151.44000244140625,155.52999877929688,148.30999755859375,155.3000030517578,14114500.0,NFLX,2017-06-12
152.72000122070312,152.72000122070312,155.67999267578125,150.1300048828125,154.3800048828125,8484700.0,NFLX,2017-06-13
152.1999969482422,152.1999969482422,155.6199951171875,150.27999877929688,154.33999633789062,6461800.0,NFLX,2017-06-14
151.75999450683594,151.75999450683594,152.55999755859375,147.3000030517578,149.44000244140625,7319700.0,NFLX,2017-06-15
152.3800048828125,152.3800048828125,153.52999877929688,150.38999938964844,151.4499969482422,6909700.0,NFLX,2017-06-16
153.39999389648438,153.39999389648438,155.5800018310547,152.41000366210938,154.2899932861328,6544300.0,NFLX,2017-06-19
152.0500030517578,152.0500030517578,154.5,151.39999389648438,153.67999267578125,4878700.0,NFLX,2017-06-20
155.02999877929688,155.02999877929688,155.3800048828125,152.25999450683594,152.5,5803400.0,NFLX,2017-06-21
154.88999938964844,154.88999938964844,155.1999969482422,153.6999969482422,155.1300048828125,3769200.0,NFLX,2017-06-22
158.02000427246094,158.02000427246094,158.19000244140625,153.75999450683594,155.00999450683594,6250800.0,NFLX,2017-06-23
157.5,157.5,159.97000122070312,156.55999755859375,158.77999877929688,6016000.0,NFLX,2017-06-26
151.02999877929688,151.02999877929688,156.97999572753906,150.72000122070312,156.6199951171875,7424300.0,NFLX,2017-06-27
153.41000366210938,153.41000366210938,154.1999969482422,150.1199951171875,151.63999938964844,5589900.0,NFLX,2017-06-28
150.08999633789062,150.08999633789062,152.82000732421875,148.0,152.82000732421875,7142500.0,NFLX,2017-06-29
149.41000366210938,149.41000366210938,150.7100067138672,148.4199981689453,149.75999450683594,5213300.0,NFLX,2017-06-30
146.1699981689453,146.1699981689453,150.4499969482422,145.8000030517578,149.8000030517578,3908200.0,NFLX,2017-07-03
147.61000061035156,147.61000061035156,148.25999450683594,145.5800018310547,146.5800018310547,4627800.0,NFLX,2017-07-05
146.25,146.25,147.27000427246094,144.25,146.1300048828125,5486500.0,NFLX,2017-07-06
150.17999267578125,150.17999267578125,150.75,146.64999389648438,146.64999389648438,5561300.0,NFLX,2017-07-07
152.6699981689453,152.6699981689453,153.22999572753906,149.64999389648438,150.33999633789062,5360600.0,NFLX,2017-07-10
154.3300018310547,154.3300018310547,155.22999572753906,151.5500030517578,152.3699951171875,4898600.0,NFLX,2017-07-11
158.75,158.75,158.8000030517578,155.77000427246094,155.77000427246094,8481800.0,NFLX,2017-07-12
158.2100067138672,158.2100067138672,160.1300048828125,156.97999572753906,158.50999450683594,6700100.0,NFLX,2017-07-13
161.1199951171875,161.1199951171875,161.35000610351562,157.97000122070312,159.3000030517578,5549200.0,NFLX,2017-07-14
161.6999969482422,161.6999969482422,163.5500030517578,160.02000427246094,162.91000366210938,17496700.0,NFLX,2017-07-17
183.60000610351562,183.60000610351562,185.0,174.24000549316406,176.1199951171875,41587400.0,NFLX,2017-07-18
183.86000061035156,183.86000061035156,187.1699981689453,181.75,182.97000122070312,17344300.0,NFLX,2017-07-19
183.60000610351562,183.60000610351562,185.9199981689453,182.6999969482422,183.83999633789062,7907200.0,NFLX,2017-07-20
188.5399932861328,188.5399932861328,191.5,182.7100067138672,182.72000122070312,9277400.0,NFLX,2017-07-21
187.91000366210938,187.91000366210938,190.25,187.00999450683594,188.69000244140625,8797300.0,NFLX,2017-07-24
186.97000122070312,186.97000122070312,188.66000366210938,185.80999755859375,187.7899932861328,5374500.0,NFLX,2017-07-25
