Adj Close,Close,High,Low,Open,Volume,Ticker,Date
948.9500122070312,948.9500122070312,953.75,945.0,953.5,2096500.0,AMZN,2017-05-10
947.6199951171875,947.6199951171875,950.2899780273438,940.780029296875,945.1099853515625,2194100.0,AMZN,2017-05-11
961.3499755859375,961.3499755859375,962.7899780273438,951.530029296875,954.5,3625900.0,AMZN,2017-05-12
957.969970703125,957.969970703125,963.1500244140625,956.0599975585938,958.72998046875,4270600.0,AMZN,2017-05-15
966.0700073242188,966.0700073242188,970.0599975585938,960.9099731445312,961.0,3126100.0,AMZN,2017-05-16
944.760009765625,944.760009765625,960.4000244140625,944.1199951171875,954.7000122070312,5145600.0,AMZN,2017-05-17
958.489990234375,958.489990234375,962.75,944.760009765625,944.7999877929688,3939300.0,AMZN,2017-05-18
959.8400268554688,959.8400268554688,968.9199829101562,959.719970703125,962.8400268554688,3972100.0,AMZN,2017-05-19
970.6699829101562,970.6699829101562,971.3800048828125,962.9000244140625,964.0,2642200.0,AMZN,2017-05-22
971.5399780273438,971.5399780273438,975.2000122070312,966.8499755859375,975.02001953125,2415600.0,AMZN,2017-05-23
980.3499755859375,980.3499755859375,981.0,970.22998046875,976.0,2446000.0,AMZN,2017-05-24
993.3800048828125,993.3800048828125,999.0,982.1099853515625,984.8499755859375,4822000.0,AMZN,2017-05-25
995.780029296875,995.780029296875,998.6500244140625,989.25,995.0,3469200.0,AMZN,2017-05-26
996.7000122070312,996.7000122070312,1001.2000122070312,995.52001953125,996.510009765625,3263100.0,AMZN,2017-05-30
994.6199951171875,994.6199951171875,1000.1199951171875,982.1599731445312,1000.0,3913100.0,AMZN,2017-05-31
995.9500122070312,995.9500122070312,998.989990234375,991.3699951171875,998.5900268554688,2454800.0,AMZN,2017-06-01
1006.72998046875,1006.72998046875,1008.47998046875,995.6699829101562,998.989990234375,3752300.0,AMZN,2017-06-02
1011.3400268554688,1011.3400268554688,1013.2100219726562,1003.510009765625,1007.22998046875,2719900.0,AMZN,2017-06-05
1003.0,1003.0,1016.5,1001.25,1012.0,3346400.0,AMZN,2017-06-06
1010.0700073242188,1010.0700073242188,1010.25,1002.0,1005.9500122070312,2823000.0,AMZN,2017-06-07
1010.27001953125,1010.27001953125,1013.6099853515625,1006.1099853515625,1012.0599975585938,2767900.0,AMZN,2017-06-08
978.3099975585938,978.3099975585938,1012.989990234375,927.0,1012.5,7647700.0,AMZN,2017-06-09
964.9099731445312,964.9099731445312,975.9500122070312,945.0,967.0,9447200.0,AMZN,2017-06-12
980.7899780273438,980.7899780273438,984.5,966.0999755859375,977.989990234375,4580000.0,AMZN,2017-06-13
976.469970703125,976.469970703125,990.3400268554688,966.7100219726562,988.5900268554688,3974900.0,AMZN,2017-06-14
964.1699829101562,964.1699829101562,965.72998046875,950.8599853515625,958.7000122070312,5373900.0,AMZN,2017-06-15
987.7100219726562,987.7100219726562,999.75,982.0,996.0,11472700.0,AMZN,2017-06-16
995.1699829101562,995.1699829101562,1017.0,989.9000244140625,1017.0,5043400.0,AMZN,2017-06-19
